TRAVELER_ID,AVG_VISIT_PER_TRIP_TYPE_1,AVG_VISIT_PER_TRIP_TYPE_2,AVG_VISIT_PER_TRIP_TYPE_3,AVG_VISIT_PER_TRIP_TYPE_4,AVG_VISIT_PER_TRIP_TYPE_5,AVG_VISIT_PER_TRIP_TYPE_6,AVG_VISIT_PER_TRIP_TYPE_7,AVG_VISIT_PER_TRIP_TYPE_8,AVG_VISIT_PER_TRIP_TYPE_9,AVG_VISIT_PER_TRIP_TYPE_10,AVG_VISIT_PER_TRIP_TYPE_11,AVG_VISIT_PER_TRIP_TYPE_12,AVG_VISIT_PER_TRIP_TYPE_13,AVG_DGSTFN_TYPE_1,AVG_DGSTFN_TYPE_2,AVG_DGSTFN_TYPE_3,AVG_DGSTFN_TYPE_4,AVG_DGSTFN_TYPE_5,AVG_DGSTFN_TYPE_6,AVG_DGSTFN_TYPE_7,AVG_DGSTFN_TYPE_8,AVG_DGSTFN_TYPE_9,AVG_DGSTFN_TYPE_10,AVG_DGSTFN_TYPE_11,AVG_DGSTFN_TYPE_12,AVG_DGSTFN_TYPE_13,cluster
f000279,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.75,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.75,0.7754360465116279,0.7950413263449116,0.8110194970845481,0.75,0.7975217864923747,0.8432557117750439,5
f000293,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.2,0.0,0.25,1.0,0.0,0.8536574397824399,0.75,0.8538467261904763,1.0,0.75,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.75,0.8110194970845481,0.75,1.0,0.8432557117750439,1
f000304,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.8536574397824399,0.8374730781974817,0.8538467261904763,1.0,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.7950413263449116,0.8110194970845481,0.75,0.7975217864923747,0.75,4
f000311,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.125,0.0,1.0,1.0,0.8374730781974817,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.75,0.8110194970845481,0.5,0.7975217864923747,0.75,4
f000317,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8536574397824399,0.5,0.8538467261904763,1.0,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.7950413263449116,0.8110194970845481,0.826705972346629,0.7975217864923747,0.8432557117750439,1
f000319,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.25,1.0,0.0,0.8536574397824399,0.0,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.6666666666666666,0.8110194970845481,0.625,0.75,0.8432557117750439,1
f000326,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.5,0.8374730781974817,0.8538467261904763,1.0,0.8793532338308458,1.0,0.8283587598425197,0.7754360465116279,0.7950413263449116,0.8110194970845481,1.0,0.7975217864923747,0.8432557117750439,3
f000333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.625,0.0,1.0,0.8536574397824399,0.8374730781974817,0.8538467261904763,0.75,0.8793532338308458,0.8424823633156966,1.0,0.75,0.7950413263449116,0.5,0.6,0.7975217864923747,1.0,5
f000341,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.8374730781974817,0.5,0.75,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.625,0.8110194970845481,0.826705972346629,0.7975217864923747,0.8432557117750439,2
f000348,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.2,1.0,0.375,0.0,0.0,0.75,0.8374730781974817,0.8538467261904763,0.75,0.8793532338308458,0.75,0.8283587598425197,0.7754360465116279,0.75,0.75,0.6666666666666666,0.7975217864923747,0.8432557117750439,0
f000352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.8536574397824399,0.8374730781974817,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.7950413263449116,0.8110194970845481,1.0,0.7975217864923747,0.8432557117750439,1
f000354,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.8536574397824399,0.875,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.75,0.8283587598425197,0.7754360465116279,0.7950413263449116,0.8110194970845481,0.6666666666666666,0.7975217864923747,0.8432557117750439,3
f000355,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.75,0.8374730781974817,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,1.0,0.8110194970845481,0.826705972346629,0.7975217864923747,0.8432557117750439,1
f000357,0.0,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.6,1.0,0.5,0.0,0.0,0.8536574397824399,1.0,0.75,0.75,0.8793532338308458,0.8424823633156966,1.0,0.7754360465116279,0.8333333333333333,1.0,0.875,0.7975217864923747,0.8432557117750439,0
f000362,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.75,0.8374730781974817,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.7950413263449116,0.8110194970845481,1.0,0.7975217864923747,0.8432557117750439,1
f000366,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.375,0.0,0.0,0.8536574397824399,0.75,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.7950413263449116,0.75,0.75,0.7975217864923747,0.8432557117750439,0
f000369,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.75,0.8538467261904763,0.75,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.7950413263449116,0.8110194970845481,1.0,0.7975217864923747,0.8432557117750439,1
f000373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.375,0.0,0.0,0.8536574397824399,0.8374730781974817,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,1.0,1.0,1.0,0.7975217864923747,0.8432557117750439,0
f000374,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.0,1.0,0.8536574397824399,0.8374730781974817,0.8538467261904763,0.75,0.8793532338308458,0.8424823633156966,0.75,0.7754360465116279,0.7950413263449116,0.8110194970845481,0.75,0.7975217864923747,0.75,5
f000379,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.625,1.0,0.0,0.75,0.75,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.5,0.7754360465116279,0.5,0.8110194970845481,0.8500000000000001,0.75,0.8432557117750439,5
f000380,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,0.0,1.0,1.0,0.8374730781974817,1.0,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.875,0.8110194970845481,0.875,0.7975217864923747,0.75,2
f000387,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.25,0.0,1.0,0.75,0.8374730781974817,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,1.0,0.8110194970845481,0.75,0.7975217864923747,1.0,4
f000390,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.8374730781974817,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,1.0,0.7754360465116279,0.7950413263449116,0.8110194970845481,0.75,0.7975217864923747,0.8432557117750439,5
f000400,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.8536574397824399,0.8374730781974817,0.8538467261904763,1.0,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.75,0.8110194970845481,0.826705972346629,0.7975217864923747,0.8432557117750439,1
f000405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.5,0.0,1.0,0.8536574397824399,0.8374730781974817,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.8283587598425197,1.0,0.75,0.8110194970845481,0.75,0.7975217864923747,0.5,4
f000411,0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.2,0.0,0.25,0.0,0.0,0.8536574397824399,1.0,1.0,0.75,0.8793532338308458,1.0,0.8283587598425197,0.7754360465116279,0.75,0.8110194970845481,1.0,0.7975217864923747,0.8432557117750439,2
f000412,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.8536574397824399,0.8374730781974817,0.8538467261904763,0.625,0.8793532338308458,1.0,0.75,0.7754360465116279,0.7950413263449116,0.8110194970845481,0.625,0.7975217864923747,0.8432557117750439,3
f000413,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2,1.0,0.625,0.0,1.0,0.8536574397824399,0.8374730781974817,0.8538467261904763,0.8028130934796371,0.5,0.75,1.0,0.7754360465116279,1.0,1.0,0.65,0.7975217864923747,1.0,5
f000416,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.8536574397824399,1.0,0.8538467261904763,1.0,0.8793532338308458,0.8424823633156966,1.0,0.7754360465116279,0.7950413263449116,0.8110194970845481,1.0,0.7975217864923747,0.8432557117750439,5
f000417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.625,0.0,1.0,0.875,0.8374730781974817,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.75,0.8110194970845481,0.8,0.7975217864923747,0.75,4
f000426,0.5,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.2,1.0,0.5,0.0,0.0,1.0,0.8374730781974817,0.8538467261904763,0.75,1.0,0.8424823633156966,1.0,0.7754360465116279,0.75,1.0,0.9375,0.7975217864923747,0.8432557117750439,5
f000428,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.5,1.0,0.0,0.75,0.8374730781974817,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.75,0.8283587598425197,0.7754360465116279,0.5,0.8110194970845481,0.875,0.75,0.8432557117750439,3
f000431,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.25,0.0,0.0,1.0,0.8374730781974817,0.8538467261904763,0.5,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.75,0.8110194970845481,0.875,0.7975217864923747,0.8432557117750439,1
f000434,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.375,0.0,0.0,0.8536574397824399,0.5,0.8538467261904763,1.0,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,1.0,1.0,0.8333333333333333,0.7975217864923747,0.8432557117750439,0
f000440,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.8374730781974817,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.8283587598425197,1.0,0.7950413263449116,0.8110194970845481,0.826705972346629,0.7975217864923747,1.0,4
f000441,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.0,0.8536574397824399,1.0,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.7950413263449116,0.8110194970845481,0.375,0.5,1.0,4
f000444,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,1.0,0.75,1.0,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.7950413263449116,0.8110194970845481,1.0,0.7975217864923747,0.75,4
f000446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.8536574397824399,0.8374730781974817,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.7950413263449116,0.8110194970845481,0.75,0.7975217864923747,0.8432557117750439,1
f000452,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.8536574397824399,1.0,0.8538467261904763,0.8028130934796371,0.8793532338308458,1.0,0.8283587598425197,0.7754360465116279,0.7950413263449116,0.8110194970845481,1.0,0.7975217864923747,0.8432557117750439,3
f000456,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.375,0.0,0.0,0.8536574397824399,0.8374730781974817,1.0,0.875,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.0,0.8,0.75,0.8333333333333333,0.7975217864923747,0.8432557117750439,0
f000467,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,1.0,0.8374730781974817,0.8538467261904763,0.8028130934796371,0.8793532338308458,1.0,0.8283587598425197,0.7754360465116279,0.7950413263449116,0.8110194970845481,0.6666666666666666,0.7975217864923747,0.8432557117750439,3
f000472,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2,0.0,0.375,0.0,1.0,0.8536574397824399,0.8374730781974817,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.75,0.75,0.7754360465116279,0.75,0.8110194970845481,0.6666666666666666,0.7975217864923747,1.0,3
f000479,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.8536574397824399,1.0,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.7950413263449116,0.8110194970845481,0.875,0.75,0.8432557117750439,1
f000481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,1.0,0.8536574397824399,0.8374730781974817,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.7950413263449116,0.8110194970845481,1.0,0.7975217864923747,1.0,4
f000488,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.7950413263449116,0.8110194970845481,0.875,0.7975217864923747,0.8432557117750439,1
f000499,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.75,0.8374730781974817,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.7950413263449116,0.8110194970845481,0.875,0.7975217864923747,1.0,4
f000502,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.8,0.0,0.5,0.0,0.0,0.8536574397824399,0.75,0.8538467261904763,0.25,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,1.0,0.8110194970845481,0.6875,0.7975217864923747,0.8432557117750439,1
f000507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.8536574397824399,0.75,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.7950413263449116,0.8110194970845481,0.75,0.7975217864923747,0.8432557117750439,1
f000515,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8536574397824399,0.8374730781974817,0.8538467261904763,0.75,0.8793532338308458,0.8424823633156966,0.75,0.7754360465116279,0.7950413263449116,0.8110194970845481,0.826705972346629,0.7975217864923747,0.8432557117750439,5
f000519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,0.0,1.0,0.8374730781974817,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.7950413263449116,0.8110194970845481,1.0,1.0,0.8432557117750439,1
f000526,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.75,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.7950413263449116,0.8110194970845481,0.826705972346629,0.7975217864923747,0.8432557117750439,2
f000540,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.875,0.0,1.0,0.75,0.75,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.0,0.5625,0.8110194970845481,0.5714285714285714,0.7975217864923747,0.5,4
f000545,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,1.0,1.0,0.75,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.7950413263449116,0.8110194970845481,0.8333333333333333,0.7975217864923747,0.75,4
f000557,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8536574397824399,1.0,0.8538467261904763,1.0,0.8793532338308458,1.0,0.8283587598425197,0.7754360465116279,0.7950413263449116,0.8110194970845481,0.826705972346629,0.7975217864923747,0.8432557117750439,3
f000560,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8536574397824399,0.8374730781974817,0.8538467261904763,0.875,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.7950413263449116,0.8110194970845481,0.826705972346629,0.7975217864923747,0.8432557117750439,1
f000565,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.2,0.0,1.0,0.0,0.0,0.875,0.75,0.8538467261904763,0.75,1.0,0.8424823633156966,1.0,0.7754360465116279,1.0,0.8110194970845481,0.90625,0.7975217864923747,0.8432557117750439,5
f000566,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.375,0.0,0.0,0.8536574397824399,1.0,0.8538467261904763,1.0,0.8793532338308458,0.8424823633156966,1.0,0.7754360465116279,0.7950413263449116,0.8110194970845481,1.0,0.7975217864923747,0.8432557117750439,5
f000567,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,1.0,1.0,1.0,0.8374730781974817,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,1.0,0.8110194970845481,1.0,1.0,0.75,4
f000573,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.4,0.0,0.25,1.0,0.0,0.875,0.8374730781974817,0.8538467261904763,0.75,0.75,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.75,0.8110194970845481,0.75,0.75,0.8432557117750439,1
f000581,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8536574397824399,0.8374730781974817,0.8538467261904763,0.8028130934796371,1.0,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.7950413263449116,0.8110194970845481,0.826705972346629,0.7975217864923747,1.0,4
f000583,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.2,1.0,0.5,0.0,1.0,0.8536574397824399,1.0,0.8538467261904763,0.75,0.8793532338308458,0.8424823633156966,1.0,0.7754360465116279,0.75,0.75,0.75,0.7975217864923747,0.75,5
f000592,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6,0.0,0.25,0.0,0.0,1.0,0.8374730781974817,0.8538467261904763,1.0,0.8793532338308458,0.8424823633156966,0.8283587598425197,1.0,0.75,0.8110194970845481,0.875,0.7975217864923747,0.8432557117750439,1
f000606,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.8374730781974817,0.8538467261904763,0.8028130934796371,0.8793532338308458,0.8424823633156966,0.8283587598425197,0.7754360465116279,0.7950413263449116,0.8110194970845481,1.0,0.7975217864923747,0.8432557117750439,1
